keyword,video_id,comment_id,author,author_channel_url,text,like_count,published_at,updated_at,extracted_at
pfizer,3tDd9wJwaM4,UgznzyWLNTblDM3OsRN4AaABAg,@boriscichosz7171,http://www.youtube.com/@boriscichosz7171,"Warum der Mann es nicht geschafft hat seine Frau umzustimmen ? Die Frage stellt sich doch gar nicht, ich kenne HEUTE noch Menschen die jegliche zweifelnde Mutmaßungen rund um das Thema Corinna als *Verschwörungstheorien aus dem Internet* abtun,und wenn ich als Dienstleistender mit Menschenkontakt mir in Erinnerung rufe , *WIE* sehr Kunden *AUSGERASTET* sind, nur weil ich ihnen (bei einer Unterhaltung) NICHT zugestimmt habe,dann brauche ich so etwas doch gar nicht zu fragen.",8,2026-05-11T15:56:27Z,2026-05-11T15:57:20Z,2026-05-13T10:51:03.173926+00:00
pfizer,3tDd9wJwaM4,Ugya4S_PhLPMZWCMnrl4AaABAg,@utedammert5627,http://www.youtube.com/@utedammert5627,Man sollte schon SELBST das GANZE Original Video/Interview ansehen!,5,2026-05-11T18:10:03Z,2026-05-11T18:10:03Z,2026-05-13T10:51:03.173926+00:00
pfizer,3tDd9wJwaM4,UgyBNq_x0lF5RSJ6hBl4AaABAg,@d.o.6472,http://www.youtube.com/@d.o.6472,"Dr. Sterz hatte am Anfang des Gesprächs erklärt, dass sich seine Frau hat impfen lassen, weil sie nur so die Enkel sehen durfte (sie leben in einem Land, das das zur Bedingung für die Einreise gemacht hat). Entgegen seinen dringenden Warnungen und eigenen Bedenken hat sie alle 3 vorgeschriebenen Spritzen genommen. In einem anderen Interview hatte er erzählt, dass sie danach massive Nebenwirkungen erlitt, unter denen sie bis heute leidet und die wohl unheilbar sind. 
Eine Frage meinerseits: Wieso macht man eine ganze Sendung, die sich mit der Frage ""warum hat er sie denn nicht davon abgehalten?"" beschäftigt, ohne sich zumindest das Gespräch anzuhören? Wirkt sehr unprofessionell...",17,2026-05-11T16:02:46Z,2026-05-11T16:02:46Z,2026-05-13T10:51:03.173926+00:00
pfizer,3tDd9wJwaM4,Ugy3gknLha7iP7E7-DN4AaABAg,@NobleWolf810,http://www.youtube.com/@NobleWolf810,Ich glaub dem Typen kein einziges Wort. Außerdem ist er ein weiterer Virusgläubiger. Damit disqualifiziert er sich direkt.,3,2026-05-12T04:19:38Z,2026-05-12T04:19:38Z,2026-05-13T10:51:03.173926+00:00
pfizer,3tDd9wJwaM4,Ugxjn05tOlkipzUFaDp4AaABAg,@Muthoni,http://www.youtube.com/@Muthoni,"Ben ist das, was ich einen ""Neu-Schwurbler"" nenne: jemand, der gerade seinen ersten Blick in den Kaninchenbau geworfen hat. Genau das macht ihn bei der breiten Masse so erfolgreich.
Wer seit mehr als einem Jahrzehnt ""aufgewacht"" ist und einem Tageschläfer Normie Inhalte aus den Tiefen des Kaninchenbaus präsentiert, erntet meist nur Kopfschütteln. Die Botschaft ist zu weit weg vom eigenen Weltbild und Erfahrungshorizont des Gegenübers.

Ben dosiert ""Wahrheit"" als kleine, leicht zu schluckende Pille. Keine Andreno Cocktails oder Pizza Bestellungen. Er bietet Weichkost, keine Vollkost. Der Zuhörer muss nichts verdauen, was ihm den Magen umdreht. Er holt die Leute dort ab, wo sie stehen, weil er selbst noch nicht weit davon entfernt ist.",2,2026-05-12T06:24:47Z,2026-05-12T06:29:17Z,2026-05-13T10:51:03.173926+00:00
pfizer,3tDd9wJwaM4,UgwRebN40tXCz0qRkWp4AaABAg,@drhiphop666,http://www.youtube.com/@drhiphop666,Hier wird auf dem Peak geschwurbelt.,1,2026-05-12T06:22:02Z,2026-05-12T06:22:02Z,2026-05-13T10:51:03.173926+00:00
pfizer,3tDd9wJwaM4,UgzBguqqG1TtlgeLFaF4AaABAg,@andreask1376,http://www.youtube.com/@andreask1376,"Stellt euch doch nur mal vor was passiert wäre wenn die ganzen Tests für die Seuche die 2020 plötzlich und unerwartet ausgebrochen ist nicht schon 2019 produziert und verpackt worden wären 😱
Wir müssen unseren weisen führern vertrauen.",3,2026-05-11T17:01:50Z,2026-05-11T17:01:50Z,2026-05-13T10:51:03.173926+00:00
pfizer,3tDd9wJwaM4,UgxFXKpXsq4l_hoku794AaABAg,@RetroKaefer,http://www.youtube.com/@RetroKaefer,Man weiß eh nicht mehr was man glauben kann. Das macht es nicht einfacher...,3,2026-05-11T15:44:45Z,2026-05-11T15:44:45Z,2026-05-13T10:51:03.173926+00:00
pfizer,3tDd9wJwaM4,UgzOvp036HNvjRdqC_54AaABAg,@MrAwesome84,http://www.youtube.com/@MrAwesome84,Bildung ist so wichtig...,0,2026-05-12T10:22:12Z,2026-05-12T10:22:12Z,2026-05-13T10:51:03.173926+00:00
pfizer,3tDd9wJwaM4,UgwZyRE2OgsephI5u2V4AaABAg,@kar3615,http://www.youtube.com/@kar3615,"Meinst Du nicht, seine Frau hat das mal ganz allein für sich entschieden? In unserer Familie hat das auch jeder für sich entschieden. Und genau so sollte das auch sein..... 🙄",1,2026-05-12T18:21:05Z,2026-05-12T18:21:05Z,2026-05-13T10:51:03.173926+00:00
pfizer,3tDd9wJwaM4,UgxLNJUkh53e253ybnB4AaABAg,@Rhedak,http://www.youtube.com/@Rhedak,Ja ich konnte mir das auch nicht bis zu Ende ansehen... zu Virus. Vielleicht kannst du ja mal Ben anfragen fuer ein Gespraech?,1,2026-05-12T01:22:32Z,2026-05-12T01:22:32Z,2026-05-13T10:51:03.173926+00:00
pfizer,3tDd9wJwaM4,UgxeaeOCz4oWkb0OXm94AaABAg,@mK_ul7r4,http://www.youtube.com/@mK_ul7r4,"Bin grad im Krankenhaus und hör mir dein Video schön laut im Raucherbereich draußen an, wo das ganze Personal sitzt. Hehe 😈
Ich kenn da nix mehr...",1,2026-05-12T08:00:55Z,2026-05-12T08:00:55Z,2026-05-13T10:51:03.173926+00:00
pfizer,3tDd9wJwaM4,UgzGxoiy9Lw5vjrVppR4AaABAg,@omagegenlinksundgrun9442,http://www.youtube.com/@omagegenlinksundgrun9442,"Virus = Gift.
Ich bin erkrankt als ich bei einer alten kranken Dame war die schon mindestens 4 mal die Spritze im Altersheim bekam",1,2026-05-11T15:34:06Z,2026-05-11T15:34:06Z,2026-05-13T10:51:03.173926+00:00
pfizer,3tDd9wJwaM4,UgynPNnpyAvD04T66u54AaABAg,@Pixelpanscher,http://www.youtube.com/@Pixelpanscher,Das Video ist spiegelverkehrt!,0,2026-05-11T17:58:14Z,2026-05-11T17:58:14Z,2026-05-13T10:51:03.173926+00:00
pfizer,3tDd9wJwaM4,Ugw8Rwkv5l1psDaiXPp4AaABAg,@RudolfRiedelsheimer,http://www.youtube.com/@RudolfRiedelsheimer,Bereits 2006 wurde ich über die Vogelgrippe auf Dr Stefan Lanka aufmerksam. Durch die Begegnung mit Prof Dr Heinz Ludwig Sänger wurde AIDS mein Thema. Ich war wegen der Schweinegrippe beim Arzt zum impfen. Als Spätfolge halte ich impfen für eine Art von Behandlung und für eine Form der Selbsthilfe. Meinen Zynismus versteht niemand.,0,2026-05-11T19:25:36Z,2026-05-11T19:25:36Z,2026-05-13T10:51:03.173926+00:00
pfizer,3tDd9wJwaM4,UgzNWy2CxGWiYRrpGt94AaABAg,@noamchomsky6831,http://www.youtube.com/@noamchomsky6831,"Der Mann sagte schon mal, dass er damals, noch nicht aufgewacht war.",7,2026-05-11T15:59:30Z,2026-05-11T15:59:30Z,2026-05-13T10:51:03.173926+00:00
pfizer,3tDd9wJwaM4,Ugxw-wB8MPka1GE_mUN4AaABAg,@DepthEngine,http://www.youtube.com/@DepthEngine,"Ich finde die Podcast Folge trotzdem sehr hilfreich. Die meisten Menschen in meinem Umfeld sind noch Meilen weit davon entfernt, überhaupt zu checken, dass sie verarscht worden sind. Die glauben immer noch, dass es schon alles so richtig gewesen ist. Dass es so etwas wie Viren gar nicht gibt ist ja noch mal ein ganz Anderes Thema.
Es ist eben Normie - Gerechter.",0,2026-05-13T07:28:45Z,2026-05-13T07:30:59Z,2026-05-13T10:51:03.173926+00:00
pfizer,3tDd9wJwaM4,UgzimXTcPKebIgYxIId4AaABAg,@Samuel-mi5uh,http://www.youtube.com/@Samuel-mi5uh,gerne video über vitamine🙏,0,2026-05-12T06:48:18Z,2026-05-12T06:48:18Z,2026-05-13T10:51:03.173926+00:00
pfizer,3tDd9wJwaM4,UgwNg_0W5VcUuZU84aR4AaABAg,@sadofar1468,http://www.youtube.com/@sadofar1468,Nehmt doch mal den Sterz ins Interview und konfrontiert ihn mit eurer Darstellung von Viren.,0,2026-05-12T05:26:05Z,2026-05-12T05:26:05Z,2026-05-13T10:51:03.173926+00:00
pfizer,3tDd9wJwaM4,Ugylb0GfxNQ3qTbsobV4AaABAg,@leopoldusstotch9144,http://www.youtube.com/@leopoldusstotch9144,"Meine Schwester behaupet auch, es gäbe keine Viren. Dann forschen die Virologen ja komplett im Kakao rum? Das tönt unlogisch. Da tönt der Pfizer-Toxikologe plausibler.",1,2026-05-11T19:41:24Z,2026-05-11T19:41:24Z,2026-05-13T10:51:03.173926+00:00
pfizer,3tDd9wJwaM4,Ugyh3qjlQVqpDLMUGQt4AaABAg,@habibo8816,http://www.youtube.com/@habibo8816,"Wieviel zahlen sie dir für dein unprofessionelles Gequatsche??? Mach erstmal deine Hausaufgaben, bevor du hier  noch mehr Blödsinn auftischst...
Hast kein einziges Argument noch Beweis noch dich jemals mit dem Thema ""Impfen"" beschäftigt... Typisch!!! Von nix ne Ahnung, aber Experten als Verschwörer hinstellen... Pfui!!!",5,2026-05-11T23:13:46Z,2026-05-11T23:13:46Z,2026-05-13T10:51:03.173926+00:00
pfizer,3tDd9wJwaM4,Ugx0eJ_Z4Bt4vM6Vo454AaABAg,@heinerfranz7010,http://www.youtube.com/@heinerfranz7010,"Oh, hier weiß es wieder jemand sehr überheblich alles besser und alles andere ist daher falsch. 
Geh du doch mal zu Ben, mit deiner Virus-Geschichte.",5,2026-05-11T18:34:28Z,2026-05-11T18:34:28Z,2026-05-13T10:51:03.173926+00:00
pfizer,3tDd9wJwaM4,Ugw7lNeAk9bW2xGT7_h4AaABAg,@kasch7574,http://www.youtube.com/@kasch7574,69600 Abonnenten,0,2026-05-11T18:03:14Z,2026-05-11T18:03:14Z,2026-05-13T10:51:03.173926+00:00
pfizer,3tDd9wJwaM4,UgzFbAm27-ACkz8VhzV4AaABAg,@romanfuchs3857,http://www.youtube.com/@romanfuchs3857,"Und wer oder was gibt mir die Gewissheit, dass du nicht gesteuerte Opposition bist?",1,2026-05-12T04:54:47Z,2026-05-12T04:54:47Z,2026-05-13T10:51:03.173926+00:00
pfizer,3tDd9wJwaM4,Ugwqsxr_vKAeCN2yRIp4AaABAg,@hansdeutsch2602,http://www.youtube.com/@hansdeutsch2602,"Die ganze wissenschaftliche Arbeit von Dr. Michael Holick zu Cholecalciferol, Calcifediol, Calcitriol - landläufig Vitamin-D - taugt also nichts deiner Meinung nach? Das ist absurd! Widerlege bitte konkret Michael Holicks Arbeiten zum (in Wahrheit Hormon) Vitamin-D bzw. dessen Vorstufen. Was ist mit der Cordoba Studie? Die Córdoba‑Studie zeigte einen dramatischen Rückgang der ICU‑Aufnahmen bei COVID‑19‑Patienten, die Calcifediol erhielten.",0,2026-05-12T20:59:12Z,2026-05-12T20:59:12Z,2026-05-13T10:51:03.173926+00:00
pfizer,3tDd9wJwaM4,Ugz_wSZ3Kd6jHkioec54AaABAg,@ralphh1462,http://www.youtube.com/@ralphh1462,"Ich bin nicht geimpft, habe aber garantiert Covid durchgemacht. Ich bin selber impfkritisch aber die Thesen in diesem Video sind größtenteils blanker Unsinn! Ich weiß nicht warum hier mit Dreck gegen den Herrn Sterz geworfen wird. .",7,2026-05-11T17:54:12Z,2026-05-11T17:55:40Z,2026-05-13T10:51:03.173926+00:00
pfizer,3tDd9wJwaM4,UgwcC4oAkpIYHR0IpeB4AaABAg,@VrilZepter,http://www.youtube.com/@VrilZepter,scheidung wäre teuerer gewesen.,2,2026-05-11T15:31:21Z,2026-05-11T15:31:21Z,2026-05-13T10:51:03.173926+00:00
pfizer,3tDd9wJwaM4,UgzJeE9PuAajcB1v7Gt4AaABAg,@Keinkommentar,http://www.youtube.com/@Keinkommentar,"Bist Du nicht reich geworden durch ein Projekt der CIA?
...und jetzt erklärst Du uns die Welt, nice! Lehrer halt...",0,2026-05-12T08:24:38Z,2026-05-12T08:24:38Z,2026-05-13T10:51:03.173926+00:00
pfizer,3tDd9wJwaM4,UgzF0i6ZmqsJYs8uoe54AaABAg,@royblacktheking,http://www.youtube.com/@royblacktheking,Ist mir ein echtes Rätsel wie man Ansteckung ernsthaft in Frage stellen kann. Das belegt doch die eigene Lebenswirklichkeit und sollte Konsens sein,5,2026-05-11T17:03:24Z,2026-05-11T17:03:24Z,2026-05-13T10:51:03.173926+00:00
pfizer,3tDd9wJwaM4,Ugy0O6kBlhaSZcmmCc14AaABAg,@veraemmrich9148,http://www.youtube.com/@veraemmrich9148,"Puh, endlich Ihre 9min geschafft. Für mich waren diese 9min mehr Zeitverschwendung als das gesamte Interview von Ben mit Sterz. Also von wegen Zeitersparnis! 😅",11,2026-05-11T16:08:34Z,2026-05-11T16:08:34Z,2026-05-13T10:51:03.173926+00:00
pfizer,3tDd9wJwaM4,UgzFhiiCefQ57xjL2CF4AaABAg,@littleganjaaskq6609,http://www.youtube.com/@littleganjaaskq6609,"Ich stimme zu das es Viren nicht gibt, was es jedoch gibt sind Parasiten! Deswegen hilft auch Ivermectin und/oder Vitamin D, Oregano Öl geht auch. Wie man die Krankheit am Ende nennt ist Wurst, da alles die selbe Ursache hat, Vergiftung und/oder Parasiten. Viele Parasiten verstecken sich und warten bis der Wirt angeschlagen ist durch Stress, Verletzung oder was auch immer und dann beginnt die Party 🥳 Das Immunsystem ist dass was die Ärzte benennen wenn sie nicht wirklich wissen was man hat, ist die perfekte Ausrede 😉 Die meisten Ärzte wissen jedoch was es ist sonst könnten die nicht selbst jahrzehntelang gesund ihre Berufung ausüben….",0,2026-05-12T09:29:38Z,2026-05-12T09:29:38Z,2026-05-13T10:51:03.173926+00:00
pfizer,3tDd9wJwaM4,UgxB7L93D04sdV8m02d4AaABAg,@svesom,http://www.youtube.com/@svesom,"Ach, das ist jetzt wieder so ein Klickwettbewerb unter YouTube Kollegen.. Naja, also in meinen Augen war das ein sehr gutes Interview!",1,2026-05-11T23:15:31Z,2026-05-11T23:15:31Z,2026-05-13T10:51:03.173926+00:00
pfizer,3tDd9wJwaM4,UgwXaPvc_RgyuQkAUIB4AaABAg,@janabegall113,http://www.youtube.com/@janabegall113,"Hälst du Shedding durch eine Biowaffe für unmöglich? Ihr solltet wirklich mal weiter denken und euch auf Biowaffen ausweiten. Das mit den Viren ist klar, allerdings solltet ihr euch weiter entwickeln. Warum lebt ihr im letzten Jahrhundert? Wenn ihr so weiter macht mit euren 20 Jahre alten Argumenten glaubt euch bald keiner mehr. Viren sind Biowaffen, wollt ihr den Menschen helfen oder Recht behalten. Seit Jahrhunderten geht es so, ihr werdet die Theorie nicht mehr widerlegen auch wenn ich es euch wünsche. Wollt ihr wirklich was erreichen, weißt nach das die Viren seit Jahrhunderten für die Reduzierung und Dressur der Bevölkerung benutzt werden. LG",0,2026-05-12T20:52:10Z,2026-05-12T20:57:34Z,2026-05-13T10:51:03.173926+00:00
pfizer,3tDd9wJwaM4,Ugx4uC9HjB6RuiH-exh4AaABAg,@derbenutzer2011,http://www.youtube.com/@derbenutzer2011,Ich habe gleich ein schlechtes Gefühl bei dem Ben Video gehabt,1,2026-05-11T16:31:57Z,2026-05-11T16:31:57Z,2026-05-13T10:51:03.173926+00:00
pfizer,3tDd9wJwaM4,UgwVmviBdz2rc30JbCZ4AaABAg,@Keinkommentar,http://www.youtube.com/@Keinkommentar,"Meine Frau hat sich heimlich impfen lassen, soviel zu Deinen Thesen...! Ungeskriptet by Ben ist genauso echt wie der Bitcoin...",1,2026-05-11T21:59:11Z,2026-05-11T21:59:11Z,2026-05-13T10:51:03.173926+00:00
pfizer,3tDd9wJwaM4,UgwOMXfBFm8LfJOHVm14AaABAg,@Keinkommentar,http://www.youtube.com/@Keinkommentar,"Nachtrag: 4,8 Millionen Aufrufe von Höcke by Ben...Never Ever! Der nächste Fake-Kanal!",0,2026-05-11T22:04:30Z,2026-05-11T22:04:30Z,2026-05-13T10:51:03.173926+00:00
